Response ID," Please select your choice below. Clicking on the ""Yes"" button below indicates that:   You have read the above information 	You voluntarily agree to participate ", Are you wearing a smartwatch right now or is it in front of you?," What is the shape of your smartwatch face? (A smartwatch face is what is shown when the screen is turned on or in ambient mode, and no other apps are running and taking over the smartwatch screen. Typically a watch face shows the time and some additional data that you may have chosen (e.g. step counts, heart rates)."," What is the shape of your smartwatch face? (A smartwatch face is what is shown when the screen is turned on or in ambient mode, and no other apps are running and taking over the smartwatch screen. Typically a watch face shows the time and some additional data that you may have chosen (e.g. step counts, heart rates). [Other]"," How do you currently see the time displayed on your smartwatch, without requiring further interaction (apart from possibly turning on the screen)?  ", How do you primarily read the time on your smartwatch?,"Some watch faces show multiple types of data in the same location, one after the other. The data that is shown changes automatically every few seconds or manually, for example through a tap.","Some watch faces show multiple types of data in the same location, one after the other. The data that is shown changes automatically every few seconds or manually, for example through a tap. [Other]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Heart rate/ECG waveform]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Step count]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Sleep related info (e.g., quality, duration)]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Distance traveled]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Calories burnt]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Floors/Stairs climbed]"," Which of the following health or fitness-related types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Blood pressure]","If you see any other health or fitness-related types of data not listed above, what data do you see and how do you see it?"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Humidity]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Moon phase]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Sunset/Sunrise time]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Temperature]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Wind speed/direction]"," Which of the following weather or planetary types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"".  [Weather info (e.g., Sky condition)]","If you see any other weather or planetary types of data not listed above, what data do you see and how do you see it?"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Watch battery level]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [WiFi]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Location name]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Phone battery level]"," Which of the following device or location types of data do you see on your current watch face? If you see a certain type of data, tell us how you see it displayed. If you don't see one type of data select nothing or ""I don't see this info"". [Bluetooth activity]","If you see any other device or location types of data not listed above, what data do you see and how do you see it?"," What smartwatch brand and type do you wear (e.g., Fitbit Charge 3, Apple Watch Series 5, Samsung Gear S3)?","Optional: Please upload a picture of your watch face. You can upload only one file (png, gif, doc, odt, jpg, pdf, png file type) and the file size must be less than 5 MB. We will use it to analyze the types of graphics displayed on people's smartwatch faces. File will NOT be shared with the public.","filecount - Optional: Please upload a picture of your watch face. You can upload only one file (png, gif, doc, odt, jpg, pdf, png file type) and the file size must be less than 5 MB. We will use it to analyze the types of graphics displayed on people's smartwatch faces. File will NOT be shared with the public.","Don't hesitate to reach out if you have any more questions, comments, or concerns. Thank you!"
183,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,"Calendar events, icon & text
World time , text
Carbs eaten, icon and graph",I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 4,"[{ ""title"":"""",""comment"":"""",""size"":""87.248046875"",""name"":""IMG_1937.PNG"",""filename"":""fu_ctn7pesviecgafa"",""ext"":""png"" }]",1,
185,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Text + Chart/Graph,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,,Only Text,I don't see this info,Text + Chart/Graph,Text + Chart/Graph,Text + Chart/Graph,Icon + Text,,Icon + Text,I don't see this info,Only Text,I don't see this info,Only Icon,,ap_Apple Watch series 3 cellular ,"[{ ""title"":"""",""comment"":"""",""size"":""27.2802734375"",""name"":""BC6886FB-CF69-4620-9A78-051FAB906D2A.png"",""filename"":""fu_htm8hyxhjver345"",""ext"":""png"" }]",1,
186,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Intermittent fasting (https://en.m.wikipedia.org/wiki/Intermittent_fasting): eating time left - Only Text.,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,Update time of weather (temperature) info - Only Text.,Icon + Text,I don't see this info,Only Text,Icon + Text,I don't see this info,,sk_Skagen Falster 3,"[{ ""title"":"""",""comment"":"""",""size"":""44.404296875"",""name"":""share1.jpg"",""filename"":""fu_2bnzr2vvejrwgcd"",""ext"":""jpg"" }]",1,
188,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,Only Text,I don't see this info,Only Text,Only Text,Only Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fi_Fitbit Blaze,,0,
190,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,Text + Chart/Graph,Text + Chart/Graph,Only Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,Only Icon,I don't see this info,I don't see this info,Only Icon,,pe_Pebble Time,,0,
192,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 3,,0,
193,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,as_Asus ZenWatch,,0,
194,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face automatically changes the types of data I see over time,,Only Text,Only Text,Only Text,I don't see this info,I don't see this info,I don't see this info,Only Text,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,"lg_LG Urbane, Fossil Hybrid HR",,0,
195,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Icon + Text,Only Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_Huawei Watch 2,"[{ ""title"":"""",""comment"":"""",""size"":""2564.7509765625"",""name"":""IMG_20200411_123330.jpg"",""filename"":""fu_vewhkxpnm7wnjas"",""ext"":""jpg"" }]",1,
196,Yes,Yes,Square,,Both,I primarily look at text representation of 12/24 hrs digital time,My watch face always shows the same types of data,,I don't see this info,Only Chart/Graph,Text + Chart/Graph,Only Chart/Graph,Only Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 4 40mm GPS,,0,
198,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,Only Text,Only Icon,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,fo_Fossil Gen 5,,0,
199,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Only Text,I don't see this info,I don't see this info,Only Text,Only Text,Only Text,Only Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fi_Fitbit versa 2,,0,
201,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face automatically changes the types of data I see over time,,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,sa_Samsung Galaxy Watch Active2,"[{ ""title"":"""",""comment"":"""",""size"":""4995.423828125"",""name"":""IMG_20200411_140329.jpg"",""filename"":""fu_zqp6yqtqxaccecz"",""ext"":""jpg"" }]",1,
202,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Only Icon,,sa_Samsung Galaxy Watch Active 2,,0,
204,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Gen 5 Carlyle,"[{ ""title"":"""",""comment"":"""",""size"":""2249.0654296875"",""name"":""15866248315928536108222098871318.jpg"",""filename"":""fu_mbpbynmbfewwv84"",""ext"":""jpg"" }]",1,
206,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,hu_Huawei Watch 1,,0,
207,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Text + Chart/Graph,I don't see this info,I don't see this info,"Exercise minutes, standing 
Both are text and icon",I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Only Text,NA,Icon + Text,Only Icon,I don't see this info,I don't see this info,Only Icon,NA,ap_Apple Watch series 4,,0,
211,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face automatically changes the types of data I see over time,,I don't see this info,Icon + Text,Icon + Text,Icon + Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,Text + Chart/Graph,Only Text,Only Text,Only Icon,,Text + Chart/Graph,I don't see this info,I don't see this info,Text + Chart/Graph,Only Icon,"Countdown days (to a future date - for my use, it is countdown to my next vacation/holiday) which is displayed as number",ti_TicWatch E,"[{ ""title"":"""",""comment"":""Weather and step complications change to show multiple data points. "",""size"":""52.7685546875"",""name"":""screen.png"",""filename"":""fu_gwqytft6pknnvmu"",""ext"":""png"" }]",1,
212,Yes,Yes,Rectangle,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,I don't see this info,Only Icon,I don't see this info,Only Icon,Only Icon,,ap_Apple Watch Series 3,,0,
213,Yes,Yes,Round,,Both,I primarily look at text representation of 12/24 hrs digital time,My watch face always shows the same types of data,,Only Text,Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,,Only Text,I don't see this info,Only Text,Only Text,I don't see this info,Icon + Text,,Text + Chart/Graph,I don't see this info,Only Text,Text + Chart/Graph,Only Icon,,fo_Fossil gen 5 ,,0,
214,Yes,Yes,Rectangle,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Only Icon,I don't see this info,Icon + Text,I don't see this info,Only Icon,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,,Only Chart/Graph,Only Icon,I don't see this info,I don't see this info,Only Icon,,"ap_Apple Watch series 3
(Siri Face)",,0,
215,Yes,Yes,Other,Rouned square ,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Only Chart/Graph,Only Chart/Graph,Only Chart/Graph,I don't see this info,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Only Icon,I don't see this info,I don't see this info,Only Icon,I don't see this info,,"ap_Apple Watch
",,0,
217,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,Icon + Text,Only Chart/Graph,I don't see this info,Only Chart/Graph,Only Chart/Graph,Only Chart/Graph,I don't see this info,,Icon + Text,I don't see this info,Text + Chart/Graph,Icon + Text,I don't see this info,Icon + Text,,Icon + Text,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,ap_Apple Watch Series 4,,0,
219,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,Icon + Text,Only Chart/Graph,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,"ap_Apple Watch Series 5
",,0,
221,Yes,Yes,Round,,Both,I look at both,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,sk_Skagen falster 2,,0,
223,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Text + Chart/Graph,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Icon + Text,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,Only Icon,,fo_Fossil gen. 5,,0,
225,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Icon + Text,Only Icon,I don't see this info,Icon + Text,Only Icon,,fo_Fossil gen 5,,0,
228,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face automatically changes the types of data I see over time,,I don't see this info,Only Text,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil q explorist 3gen,[],0,
229,Yes,Yes,Round,,Both,I look at both,My watch face changes the types of data I see when I tap on the screen,,Text + Chart/Graph,Icon + Text,I don't see this info,Icon + Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Only Icon,,Icon + Text,Only Icon,Only Icon,I don't see this info,Only Icon,,ti_Ticwatch E,,0,
230,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face changes the types of data I see when I tap on the screen,,Only Text,Icon + Text,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Icon + Text,,Icon + Text,Only Icon,Only Text,I don't see this info,Only Icon,,fo_Fossil Sport,,0,
234,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Only Chart/Graph,Only Icon,I don't see this info,Only Chart/Graph,I don't see this info,,sa_Samsung Gear Live,[],0,
235,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Text + Chart/Graph,Text + Chart/Graph,I don't see this info,Text + Chart/Graph,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,"UV Level 
Graph/ Text (Low, Medium, High)",Text + Chart/Graph,I don't see this info,I don't see this info,I don't see this info,Only Icon,,sa_Galaxy Watch Active 2,"[{ ""title"":"""",""comment"":"""",""size"":""194.3740234375"",""name"":""20200411_150818.jpg"",""filename"":""fu_dfr9tsvutbcuutj"",""ext"":""jpg"" }]",1,
236,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Only Text,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,,Only Chart/Graph,I don't see this info,Only Icon,I don't see this info,Only Icon,,fo_Fossil Sports,"[{ ""title"":"""",""comment"":"""",""size"":""835.263671875"",""name"":""IMG_20200317_094750__01.jpg"",""filename"":""fu_4hz5t5mkvd5q39d"",""ext"":""jpg"" }]",1,
237,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,"Blood glucose levels. Current blood glucose value is shown via ""Icon + Text"" with text displaying the current value measured in mg/dL alongside an arrow icon displaying the current movement trend. Below that there is a graph displayed in ""Text + Chart/Graph"" style showing 3 hour historical data of blood glucose levels with time on the X-axis and blood glucose in mg/dL on the Y-axis.",I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Only Icon,I don't see this info,I don't see this info,I don't see this info,Only Icon,,hu_Huawei Watch (Brand = Huawei & Type/Model = Watch),"[{ ""title"":"""",""comment"":"""",""size"":""7973.5400390625"",""name"":""20200411_142109.jpg"",""filename"":""fu_b8g88pebyfdbhyb"",""ext"":""jpg"" }]",1,
238,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Only Text,I don't see this info,Only Text,Only Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Text + Chart/Graph,I don't see this info,,fo_Fossil Gen 5 Carlyle,,0,
239,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,Only Chart/Graph,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,Icon + Text,Icon + Text,Only Text,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,countdown to end of shelter in place as a number of days,lg_LG Watch Sport,,0,
240,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,sa_Samsung Galaxy Active 2,"[{ ""title"":"""",""comment"":"""",""size"":""3283.751953125"",""name"":""20200411_212024.jpg"",""filename"":""fu_a9k575iyhmtwqpe"",""ext"":""jpg"" }]",1,
241,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,Icon + Text,Only Icon,,fo_Fossil Gen 5 Carlyle,,0,
242,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,Only Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fo_Fossil Sport,,0,
243,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Only Text,I don't see this info,I don't see this info,Icon + Text,Only Text,I don't see this info,Heart rate text and animated icon. ,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,"fo_Fossil Gen5 Carlyle, Huawei Watch",,0,
245,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Only Icon,Only Icon,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,I don't see this info,,Only Icon,Only Icon,Icon + Text,Only Icon,I don't see this info,,ap_Apple Watch 5,,0,
248,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch series 3,,0,
249,Yes,Yes,Round,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face changes the types of data I see when I tap on the screen,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,"fo_Fossil Sport, also have Ticwatch Pro",,0,
251,Yes,Yes,Round,,Both,I primarily look at text representation of 12/24 hrs digital time,My watch face always shows the same types of data,,I don't see this info,Icon + Text,I don't see this info,Icon + Text,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Icon + Text,I don't see this info,Icon + Text,,Icon + Text,Only Icon,Only Text,Icon + Text,Only Icon,,fo_Fossil Gen 5,,0,
252,Yes,Yes,Round,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,Icon + Text,I don't see this info,I don't see this info,Icon + Text,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,Only Icon,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,sa_Samsung active 2,,0,
253,Yes,Yes,Square,,"I see time represented by analog-like hands (e.g. for hours, minutes, seconds)",,My watch face always shows the same types of data,,I don't see this info,Only Icon,I don't see this info,I don't see this info,Only Icon,I don't see this info,I don't see this info,Calories burnt - Icon,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple Watch Series 3,,0,
256,Yes,Yes,Square,,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face changes the types of data I see when I tap on the screen,,Icon + Text,Icon + Text,I don't see this info,I don't see this info,Icon + Text,I don't see this info,I don't see this info,,I don't see this info,I don't see this info,I don't see this info,Only Text,I don't see this info,Only Icon,,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,ap_Apple series 4,,0,
258,Yes,Yes,Other,Squaricle,"I see time represented in digital form with text (e.g., 09:30, 17:30, 11:20am)",,My watch face always shows the same types of data,,Icon + Text,Icon + Text,I don't see this info,Icon + Text,Icon + Text,Icon + Text,I don't see this info,Active Minutes - Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,Icon + Text,I don't see this info,I don't see this info,I don't see this info,I don't see this info,,fi_Fitbit Versa 2,,0,
